image_id,path,label,source_dataset,generator_name,pool,split
cf_eval_1_000045,data/normalized/cf_eval/cf_eval_1_000045.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000046,data/normalized/cf_eval/cf_eval_1_000046.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000047,data/normalized/cf_eval/cf_eval_1_000047.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000048,data/normalized/cf_eval/cf_eval_1_000048.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000049,data/normalized/cf_eval/cf_eval_1_000049.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000050,data/normalized/cf_eval/cf_eval_1_000050.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000051,data/normalized/cf_eval/cf_eval_1_000051.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000052,data/normalized/cf_eval/cf_eval_1_000052.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000053,data/normalized/cf_eval/cf_eval_1_000053.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000054,data/normalized/cf_eval/cf_eval_1_000054.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000055,data/normalized/cf_eval/cf_eval_1_000055.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000056,data/normalized/cf_eval/cf_eval_1_000056.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000057,data/normalized/cf_eval/cf_eval_1_000057.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000058,data/normalized/cf_eval/cf_eval_1_000058.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000059,data/normalized/cf_eval/cf_eval_1_000059.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000060,data/normalized/cf_eval/cf_eval_1_000060.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000061,data/normalized/cf_eval/cf_eval_1_000061.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000062,data/normalized/cf_eval/cf_eval_1_000062.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000063,data/normalized/cf_eval/cf_eval_1_000063.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000064,data/normalized/cf_eval/cf_eval_1_000064.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000065,data/normalized/cf_eval/cf_eval_1_000065.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000066,data/normalized/cf_eval/cf_eval_1_000066.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000067,data/normalized/cf_eval/cf_eval_1_000067.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000068,data/normalized/cf_eval/cf_eval_1_000068.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000069,data/normalized/cf_eval/cf_eval_1_000069.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000070,data/normalized/cf_eval/cf_eval_1_000070.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000071,data/normalized/cf_eval/cf_eval_1_000071.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000072,data/normalized/cf_eval/cf_eval_1_000072.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000073,data/normalized/cf_eval/cf_eval_1_000073.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000074,data/normalized/cf_eval/cf_eval_1_000074.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000075,data/normalized/cf_eval/cf_eval_1_000075.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000076,data/normalized/cf_eval/cf_eval_1_000076.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000077,data/normalized/cf_eval/cf_eval_1_000077.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000078,data/normalized/cf_eval/cf_eval_1_000078.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000079,data/normalized/cf_eval/cf_eval_1_000079.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000080,data/normalized/cf_eval/cf_eval_1_000080.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000081,data/normalized/cf_eval/cf_eval_1_000081.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000082,data/normalized/cf_eval/cf_eval_1_000082.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000083,data/normalized/cf_eval/cf_eval_1_000083.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000084,data/normalized/cf_eval/cf_eval_1_000084.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000085,data/normalized/cf_eval/cf_eval_1_000085.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000086,data/normalized/cf_eval/cf_eval_1_000086.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000087,data/normalized/cf_eval/cf_eval_1_000087.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000088,data/normalized/cf_eval/cf_eval_1_000088.jpg,1,community_forensics,dfgan,C,eval
cf_eval_1_000089,data/normalized/cf_eval/cf_eval_1_000089.jpg,1,community_forensics,dfgan,C,eval
cf_eval_0_000003,data/normalized/cf_eval/cf_eval_0_000003.jpg,0,community_forensics,real,C,eval
cf_eval_0_000004,data/normalized/cf_eval/cf_eval_0_000004.jpg,0,community_forensics,real,C,eval
cf_eval_0_000005,data/normalized/cf_eval/cf_eval_0_000005.jpg,0,community_forensics,real,C,eval
cf_eval_0_000006,data/normalized/cf_eval/cf_eval_0_000006.jpg,0,community_forensics,real,C,eval
cf_eval_0_000007,data/normalized/cf_eval/cf_eval_0_000007.jpg,0,community_forensics,real,C,eval
cf_eval_0_000008,data/normalized/cf_eval/cf_eval_0_000008.jpg,0,community_forensics,real,C,eval
cf_eval_0_000009,data/normalized/cf_eval/cf_eval_0_000009.jpg,0,community_forensics,real,C,eval
cf_eval_0_000010,data/normalized/cf_eval/cf_eval_0_000010.jpg,0,community_forensics,real,C,eval
cf_eval_0_000011,data/normalized/cf_eval/cf_eval_0_000011.jpg,0,community_forensics,real,C,eval
cf_eval_0_000012,data/normalized/cf_eval/cf_eval_0_000012.jpg,0,community_forensics,real,C,eval
cf_eval_0_000013,data/normalized/cf_eval/cf_eval_0_000013.jpg,0,community_forensics,real,C,eval
cf_eval_0_000014,data/normalized/cf_eval/cf_eval_0_000014.jpg,0,community_forensics,real,C,eval
cf_eval_0_000015,data/normalized/cf_eval/cf_eval_0_000015.jpg,0,community_forensics,real,C,eval
cf_eval_0_000016,data/normalized/cf_eval/cf_eval_0_000016.jpg,0,community_forensics,real,C,eval
cf_eval_0_000017,data/normalized/cf_eval/cf_eval_0_000017.jpg,0,community_forensics,real,C,eval
cf_eval_0_000018,data/normalized/cf_eval/cf_eval_0_000018.jpg,0,community_forensics,real,C,eval
cf_eval_0_000019,data/normalized/cf_eval/cf_eval_0_000019.jpg,0,community_forensics,real,C,eval
cf_eval_0_000020,data/normalized/cf_eval/cf_eval_0_000020.jpg,0,community_forensics,real,C,eval
cf_eval_0_000021,data/normalized/cf_eval/cf_eval_0_000021.jpg,0,community_forensics,real,C,eval
cf_eval_0_000022,data/normalized/cf_eval/cf_eval_0_000022.jpg,0,community_forensics,real,C,eval
cf_eval_0_000023,data/normalized/cf_eval/cf_eval_0_000023.jpg,0,community_forensics,real,C,eval
cf_eval_0_000024,data/normalized/cf_eval/cf_eval_0_000024.jpg,0,community_forensics,real,C,eval
cf_eval_0_000025,data/normalized/cf_eval/cf_eval_0_000025.jpg,0,community_forensics,real,C,eval
cf_eval_0_000026,data/normalized/cf_eval/cf_eval_0_000026.jpg,0,community_forensics,real,C,eval
cf_eval_0_000027,data/normalized/cf_eval/cf_eval_0_000027.jpg,0,community_forensics,real,C,eval
cf_eval_0_000028,data/normalized/cf_eval/cf_eval_0_000028.jpg,0,community_forensics,real,C,eval
cf_eval_0_000029,data/normalized/cf_eval/cf_eval_0_000029.jpg,0,community_forensics,real,C,eval
cf_eval_0_000030,data/normalized/cf_eval/cf_eval_0_000030.jpg,0,community_forensics,real,C,eval
cf_eval_0_000031,data/normalized/cf_eval/cf_eval_0_000031.jpg,0,community_forensics,real,C,eval
cf_eval_0_000032,data/normalized/cf_eval/cf_eval_0_000032.jpg,0,community_forensics,real,C,eval
cf_eval_0_000033,data/normalized/cf_eval/cf_eval_0_000033.jpg,0,community_forensics,real,C,eval
cf_eval_0_000034,data/normalized/cf_eval/cf_eval_0_000034.jpg,0,community_forensics,real,C,eval
cf_eval_0_000035,data/normalized/cf_eval/cf_eval_0_000035.jpg,0,community_forensics,real,C,eval
cf_eval_0_000036,data/normalized/cf_eval/cf_eval_0_000036.jpg,0,community_forensics,real,C,eval
cf_eval_0_000037,data/normalized/cf_eval/cf_eval_0_000037.jpg,0,community_forensics,real,C,eval
cf_eval_0_000038,data/normalized/cf_eval/cf_eval_0_000038.jpg,0,community_forensics,real,C,eval
cf_eval_0_000039,data/normalized/cf_eval/cf_eval_0_000039.jpg,0,community_forensics,real,C,eval
cf_eval_0_000040,data/normalized/cf_eval/cf_eval_0_000040.jpg,0,community_forensics,real,C,eval
cf_eval_0_000041,data/normalized/cf_eval/cf_eval_0_000041.jpg,0,community_forensics,real,C,eval
cf_eval_0_000042,data/normalized/cf_eval/cf_eval_0_000042.jpg,0,community_forensics,real,C,eval
cf_eval_0_000043,data/normalized/cf_eval/cf_eval_0_000043.jpg,0,community_forensics,real,C,eval
cf_eval_0_000044,data/normalized/cf_eval/cf_eval_0_000044.jpg,0,community_forensics,real,C,eval
cf_eval_0_000045,data/normalized/cf_eval/cf_eval_0_000045.jpg,0,community_forensics,real,C,eval
cf_eval_0_000046,data/normalized/cf_eval/cf_eval_0_000046.jpg,0,community_forensics,real,C,eval
cf_eval_0_000047,data/normalized/cf_eval/cf_eval_0_000047.jpg,0,community_forensics,real,C,eval
cf_eval_0_000048,data/normalized/cf_eval/cf_eval_0_000048.jpg,0,community_forensics,real,C,eval
cf_eval_0_000049,data/normalized/cf_eval/cf_eval_0_000049.jpg,0,community_forensics,real,C,eval
cf_eval_0_000050,data/normalized/cf_eval/cf_eval_0_000050.jpg,0,community_forensics,real,C,eval
cf_eval_0_000051,data/normalized/cf_eval/cf_eval_0_000051.jpg,0,community_forensics,real,C,eval
cf_eval_0_000052,data/normalized/cf_eval/cf_eval_0_000052.jpg,0,community_forensics,real,C,eval
cf_eval_0_000053,data/normalized/cf_eval/cf_eval_0_000053.jpg,0,community_forensics,real,C,eval
cf_eval_0_000054,data/normalized/cf_eval/cf_eval_0_000054.jpg,0,community_forensics,real,C,eval
cf_eval_0_000055,data/normalized/cf_eval/cf_eval_0_000055.jpg,0,community_forensics,real,C,eval
cf_eval_0_000056,data/normalized/cf_eval/cf_eval_0_000056.jpg,0,community_forensics,real,C,eval
cf_eval_0_000057,data/normalized/cf_eval/cf_eval_0_000057.jpg,0,community_forensics,real,C,eval
cf_eval_0_000058,data/normalized/cf_eval/cf_eval_0_000058.jpg,0,community_forensics,real,C,eval
cf_eval_0_000059,data/normalized/cf_eval/cf_eval_0_000059.jpg,0,community_forensics,real,C,eval
cf_eval_0_000060,data/normalized/cf_eval/cf_eval_0_000060.jpg,0,community_forensics,real,C,eval
cf_eval_0_000061,data/normalized/cf_eval/cf_eval_0_000061.jpg,0,community_forensics,real,C,eval
cf_eval_0_000062,data/normalized/cf_eval/cf_eval_0_000062.jpg,0,community_forensics,real,C,eval
cf_eval_0_000063,data/normalized/cf_eval/cf_eval_0_000063.jpg,0,community_forensics,real,C,eval
cf_eval_0_000064,data/normalized/cf_eval/cf_eval_0_000064.jpg,0,community_forensics,real,C,eval
cf_eval_0_000065,data/normalized/cf_eval/cf_eval_0_000065.jpg,0,community_forensics,real,C,eval
cf_eval_0_000066,data/normalized/cf_eval/cf_eval_0_000066.jpg,0,community_forensics,real,C,eval
cf_eval_0_000067,data/normalized/cf_eval/cf_eval_0_000067.jpg,0,community_forensics,real,C,eval
cf_eval_0_000068,data/normalized/cf_eval/cf_eval_0_000068.jpg,0,community_forensics,real,C,eval
cf_eval_0_000069,data/normalized/cf_eval/cf_eval_0_000069.jpg,0,community_forensics,real,C,eval
cf_eval_0_000070,data/normalized/cf_eval/cf_eval_0_000070.jpg,0,community_forensics,real,C,eval
cf_eval_0_000071,data/normalized/cf_eval/cf_eval_0_000071.jpg,0,community_forensics,real,C,eval
cf_eval_0_000072,data/normalized/cf_eval/cf_eval_0_000072.jpg,0,community_forensics,real,C,eval
cf_eval_0_000073,data/normalized/cf_eval/cf_eval_0_000073.jpg,0,community_forensics,real,C,eval
cf_eval_0_000074,data/normalized/cf_eval/cf_eval_0_000074.jpg,0,community_forensics,real,C,eval
cf_eval_0_000075,data/normalized/cf_eval/cf_eval_0_000075.jpg,0,community_forensics,real,C,eval
cf_eval_0_000076,data/normalized/cf_eval/cf_eval_0_000076.jpg,0,community_forensics,real,C,eval
cf_eval_0_000077,data/normalized/cf_eval/cf_eval_0_000077.jpg,0,community_forensics,real,C,eval
cf_eval_0_000078,data/normalized/cf_eval/cf_eval_0_000078.jpg,0,community_forensics,real,C,eval
cf_eval_0_000079,data/normalized/cf_eval/cf_eval_0_000079.jpg,0,community_forensics,real,C,eval
cf_eval_0_000080,data/normalized/cf_eval/cf_eval_0_000080.jpg,0,community_forensics,real,C,eval
cf_eval_0_000081,data/normalized/cf_eval/cf_eval_0_000081.jpg,0,community_forensics,real,C,eval
cf_eval_0_000082,data/normalized/cf_eval/cf_eval_0_000082.jpg,0,community_forensics,real,C,eval
cf_eval_0_000083,data/normalized/cf_eval/cf_eval_0_000083.jpg,0,community_forensics,real,C,eval
cf_eval_0_000084,data/normalized/cf_eval/cf_eval_0_000084.jpg,0,community_forensics,real,C,eval
cf_eval_0_000085,data/normalized/cf_eval/cf_eval_0_000085.jpg,0,community_forensics,real,C,eval
cf_eval_0_000086,data/normalized/cf_eval/cf_eval_0_000086.jpg,0,community_forensics,real,C,eval
cf_eval_0_000087,data/normalized/cf_eval/cf_eval_0_000087.jpg,0,community_forensics,real,C,eval
cf_eval_0_000088,data/normalized/cf_eval/cf_eval_0_000088.jpg,0,community_forensics,real,C,eval
cf_eval_0_000089,data/normalized/cf_eval/cf_eval_0_000089.jpg,0,community_forensics,real,C,eval
cf_eval_0_000090,data/normalized/cf_eval/cf_eval_0_000090.jpg,0,community_forensics,real,C,eval
cf_eval_0_000091,data/normalized/cf_eval/cf_eval_0_000091.jpg,0,community_forensics,real,C,eval
cf_eval_0_000092,data/normalized/cf_eval/cf_eval_0_000092.jpg,0,community_forensics,real,C,eval
cf_eval_0_000093,data/normalized/cf_eval/cf_eval_0_000093.jpg,0,community_forensics,real,C,eval
cf_eval_0_000094,data/normalized/cf_eval/cf_eval_0_000094.jpg,0,community_forensics,real,C,eval
cf_eval_0_000095,data/normalized/cf_eval/cf_eval_0_000095.jpg,0,community_forensics,real,C,eval
cf_eval_0_000096,data/normalized/cf_eval/cf_eval_0_000096.jpg,0,community_forensics,real,C,eval
cf_eval_0_000097,data/normalized/cf_eval/cf_eval_0_000097.jpg,0,community_forensics,real,C,eval
cf_eval_0_000098,data/normalized/cf_eval/cf_eval_0_000098.jpg,0,community_forensics,real,C,eval
cf_eval_0_000099,data/normalized/cf_eval/cf_eval_0_000099.jpg,0,community_forensics,real,C,eval
cf_eval_0_000100,data/normalized/cf_eval/cf_eval_0_000100.jpg,0,community_forensics,real,C,eval
cf_eval_0_000101,data/normalized/cf_eval/cf_eval_0_000101.jpg,0,community_forensics,real,C,eval
cf_eval_0_000102,data/normalized/cf_eval/cf_eval_0_000102.jpg,0,community_forensics,real,C,eval
cf_eval_0_000103,data/normalized/cf_eval/cf_eval_0_000103.jpg,0,community_forensics,real,C,eval
cf_eval_0_000104,data/normalized/cf_eval/cf_eval_0_000104.jpg,0,community_forensics,real,C,eval
cf_eval_0_000105,data/normalized/cf_eval/cf_eval_0_000105.jpg,0,community_forensics,real,C,eval
cf_eval_0_000106,data/normalized/cf_eval/cf_eval_0_000106.jpg,0,community_forensics,real,C,eval
cf_eval_0_000107,data/normalized/cf_eval/cf_eval_0_000107.jpg,0,community_forensics,real,C,eval
cf_eval_0_000108,data/normalized/cf_eval/cf_eval_0_000108.jpg,0,community_forensics,real,C,eval
cf_eval_0_000109,data/normalized/cf_eval/cf_eval_0_000109.jpg,0,community_forensics,real,C,eval
cf_eval_0_000110,data/normalized/cf_eval/cf_eval_0_000110.jpg,0,community_forensics,real,C,eval
cf_eval_0_000111,data/normalized/cf_eval/cf_eval_0_000111.jpg,0,community_forensics,real,C,eval
cf_eval_0_000112,data/normalized/cf_eval/cf_eval_0_000112.jpg,0,community_forensics,real,C,eval
cf_eval_0_000113,data/normalized/cf_eval/cf_eval_0_000113.jpg,0,community_forensics,real,C,eval
cf_eval_0_000114,data/normalized/cf_eval/cf_eval_0_000114.jpg,0,community_forensics,real,C,eval
cf_eval_0_000115,data/normalized/cf_eval/cf_eval_0_000115.jpg,0,community_forensics,real,C,eval
cf_eval_0_000116,data/normalized/cf_eval/cf_eval_0_000116.jpg,0,community_forensics,real,C,eval
cf_eval_0_000117,data/normalized/cf_eval/cf_eval_0_000117.jpg,0,community_forensics,real,C,eval
cf_eval_0_000118,data/normalized/cf_eval/cf_eval_0_000118.jpg,0,community_forensics,real,C,eval
cf_eval_0_000119,data/normalized/cf_eval/cf_eval_0_000119.jpg,0,community_forensics,real,C,eval
cf_eval_0_000120,data/normalized/cf_eval/cf_eval_0_000120.jpg,0,community_forensics,real,C,eval
cf_eval_0_000121,data/normalized/cf_eval/cf_eval_0_000121.jpg,0,community_forensics,real,C,eval
cf_eval_0_000122,data/normalized/cf_eval/cf_eval_0_000122.jpg,0,community_forensics,real,C,eval
cf_eval_0_000123,data/normalized/cf_eval/cf_eval_0_000123.jpg,0,community_forensics,real,C,eval
cf_eval_0_000124,data/normalized/cf_eval/cf_eval_0_000124.jpg,0,community_forensics,real,C,eval
cf_eval_0_000125,data/normalized/cf_eval/cf_eval_0_000125.jpg,0,community_forensics,real,C,eval
cf_eval_0_000126,data/normalized/cf_eval/cf_eval_0_000126.jpg,0,community_forensics,real,C,eval
cf_eval_0_000127,data/normalized/cf_eval/cf_eval_0_000127.jpg,0,community_forensics,real,C,eval
cf_eval_1_000090,data/normalized/cf_eval/cf_eval_1_000090.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000091,data/normalized/cf_eval/cf_eval_1_000091.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000092,data/normalized/cf_eval/cf_eval_1_000092.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000093,data/normalized/cf_eval/cf_eval_1_000093.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000094,data/normalized/cf_eval/cf_eval_1_000094.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000095,data/normalized/cf_eval/cf_eval_1_000095.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000096,data/normalized/cf_eval/cf_eval_1_000096.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000097,data/normalized/cf_eval/cf_eval_1_000097.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000098,data/normalized/cf_eval/cf_eval_1_000098.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000099,data/normalized/cf_eval/cf_eval_1_000099.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000100,data/normalized/cf_eval/cf_eval_1_000100.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000101,data/normalized/cf_eval/cf_eval_1_000101.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000102,data/normalized/cf_eval/cf_eval_1_000102.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000103,data/normalized/cf_eval/cf_eval_1_000103.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000104,data/normalized/cf_eval/cf_eval_1_000104.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000105,data/normalized/cf_eval/cf_eval_1_000105.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000106,data/normalized/cf_eval/cf_eval_1_000106.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000107,data/normalized/cf_eval/cf_eval_1_000107.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000108,data/normalized/cf_eval/cf_eval_1_000108.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000109,data/normalized/cf_eval/cf_eval_1_000109.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000110,data/normalized/cf_eval/cf_eval_1_000110.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000111,data/normalized/cf_eval/cf_eval_1_000111.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000112,data/normalized/cf_eval/cf_eval_1_000112.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000113,data/normalized/cf_eval/cf_eval_1_000113.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000114,data/normalized/cf_eval/cf_eval_1_000114.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000115,data/normalized/cf_eval/cf_eval_1_000115.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000116,data/normalized/cf_eval/cf_eval_1_000116.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000117,data/normalized/cf_eval/cf_eval_1_000117.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000118,data/normalized/cf_eval/cf_eval_1_000118.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000119,data/normalized/cf_eval/cf_eval_1_000119.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000120,data/normalized/cf_eval/cf_eval_1_000120.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000121,data/normalized/cf_eval/cf_eval_1_000121.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000122,data/normalized/cf_eval/cf_eval_1_000122.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000123,data/normalized/cf_eval/cf_eval_1_000123.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000124,data/normalized/cf_eval/cf_eval_1_000124.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000125,data/normalized/cf_eval/cf_eval_1_000125.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000126,data/normalized/cf_eval/cf_eval_1_000126.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000127,data/normalized/cf_eval/cf_eval_1_000127.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000128,data/normalized/cf_eval/cf_eval_1_000128.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000129,data/normalized/cf_eval/cf_eval_1_000129.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000130,data/normalized/cf_eval/cf_eval_1_000130.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000131,data/normalized/cf_eval/cf_eval_1_000131.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000132,data/normalized/cf_eval/cf_eval_1_000132.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000133,data/normalized/cf_eval/cf_eval_1_000133.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000134,data/normalized/cf_eval/cf_eval_1_000134.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000135,data/normalized/cf_eval/cf_eval_1_000135.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000136,data/normalized/cf_eval/cf_eval_1_000136.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000137,data/normalized/cf_eval/cf_eval_1_000137.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000138,data/normalized/cf_eval/cf_eval_1_000138.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000139,data/normalized/cf_eval/cf_eval_1_000139.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000140,data/normalized/cf_eval/cf_eval_1_000140.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000141,data/normalized/cf_eval/cf_eval_1_000141.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000142,data/normalized/cf_eval/cf_eval_1_000142.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000143,data/normalized/cf_eval/cf_eval_1_000143.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000144,data/normalized/cf_eval/cf_eval_1_000144.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000145,data/normalized/cf_eval/cf_eval_1_000145.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000146,data/normalized/cf_eval/cf_eval_1_000146.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000147,data/normalized/cf_eval/cf_eval_1_000147.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000148,data/normalized/cf_eval/cf_eval_1_000148.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000149,data/normalized/cf_eval/cf_eval_1_000149.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000150,data/normalized/cf_eval/cf_eval_1_000150.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000151,data/normalized/cf_eval/cf_eval_1_000151.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000152,data/normalized/cf_eval/cf_eval_1_000152.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000153,data/normalized/cf_eval/cf_eval_1_000153.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000154,data/normalized/cf_eval/cf_eval_1_000154.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000155,data/normalized/cf_eval/cf_eval_1_000155.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000156,data/normalized/cf_eval/cf_eval_1_000156.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000157,data/normalized/cf_eval/cf_eval_1_000157.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000158,data/normalized/cf_eval/cf_eval_1_000158.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000159,data/normalized/cf_eval/cf_eval_1_000159.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000160,data/normalized/cf_eval/cf_eval_1_000160.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000161,data/normalized/cf_eval/cf_eval_1_000161.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000162,data/normalized/cf_eval/cf_eval_1_000162.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000163,data/normalized/cf_eval/cf_eval_1_000163.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000164,data/normalized/cf_eval/cf_eval_1_000164.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000165,data/normalized/cf_eval/cf_eval_1_000165.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000166,data/normalized/cf_eval/cf_eval_1_000166.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000167,data/normalized/cf_eval/cf_eval_1_000167.jpg,1,community_forensics,midjourneyv5_2,C,eval
cf_eval_1_000168,data/normalized/cf_eval/cf_eval_1_000168.jpg,1,community_forensics,midjourneyv5_2,C,eval
